"ts","mean.r2","sd.r2","mean.rRMSE","sd.rRMSE","num"
66,0.130891257810223,0.122746792208316,0.323458849072002,0.241622311997316,303
65,0.129829701797715,0.121932019895626,0.321806236763606,0.239283301636282,304
64,0.128752639026007,0.121426294710364,0.324491943392971,0.244665871806269,305
63,0.128609211309498,0.120805587202883,0.322467060282325,0.240464527142022,303
62,0.1277466690014,0.120346157301465,0.320125740141777,0.23623872756966,303
61,0.126320751910796,0.11969759272004,0.320766886992341,0.236331880748815,304
60,0.126605888740527,0.119071426081143,0.320233414560722,0.237752217179129,301
59,0.126603769678508,0.118701544474079,0.318097803729856,0.234963754689012,299
58,0.125566575132366,0.118545545491671,0.321505552011069,0.240715766875375,300
57,0.126352798480873,0.118430293931078,0.319654796206991,0.23785422622054,297
56,0.126372663539921,0.118521699136725,0.320399777519684,0.239257615823284,296
55,0.125403865535606,0.118496381892074,0.32079993217825,0.240094819359075,297
54,0.125123789697483,0.118153330409774,0.321339192312371,0.242096094851115,296
53,0.12537477318641,0.118039291257409,0.321793554528424,0.243767333284128,294
52,0.124157721726365,0.11834055056166,0.325852773983225,0.250632325905993,296
51,0.123780974325981,0.118616910132642,0.327223426119842,0.251429544737448,296
50,0.122867448601497,0.118907668391781,0.327679890753018,0.25274614193929,297
49,0.122902314504411,0.119255937131823,0.326780659947079,0.253625431133376,296
48,0.123105356847712,0.1194086573619,0.328710717117209,0.255124987488249,294
47,0.122115129373029,0.119271781949396,0.330836670232839,0.255802304381666,295
46,0.120783106047597,0.119450635864244,0.32938697234499,0.256112816806703,297
45,0.120443913824435,0.118830699548208,0.329760184742443,0.258462707359001,296
44,0.118863054069246,0.118487200226654,0.332000885575632,0.259244917097477,298
43,0.117898916619991,0.118515333119754,0.333509894706668,0.261324088697344,299
42,0.118041568644456,0.118722453842491,0.334663895057681,0.263598536199859,297
41,0.11763948141358,0.119204090284844,0.334450088315647,0.265097493673867,296
40,0.117612546145546,0.119849891852982,0.331668943787341,0.265914638974858,294
39,0.116783748103856,0.120395874862127,0.333858598599654,0.267965686494449,295
38,0.11626252605172,0.12076881401078,0.333519749232451,0.267644303128646,295
37,0.116915344665719,0.120882790288539,0.334568224537222,0.270124393661694,292
36,0.11742512860176,0.12123415915772,0.339364805194079,0.287333967232146,290
35,0.117598233861776,0.121217868994626,0.335528741991408,0.283076904693107,288
34,0.116383650541235,0.12161759318468,0.336735212185701,0.283984580831266,290
33,0.116949033580411,0.12256980016043,0.337109301144054,0.286446533952848,288
32,0.116651586795069,0.123390142197315,0.339639805967748,0.287953263146134,288
31,0.116380099172648,0.123755157704637,0.335620605976274,0.275782457432289,288
30,0.11602312858933,0.123861201181671,0.33691495934857,0.279201352876691,288
29,0.115943457484123,0.123935830917452,0.337009725880994,0.280462339616846,288
28,0.115359669317704,0.123951151560011,0.338427903026589,0.282257454647749,288
27,0.115322979212921,0.122806472683085,0.338060810811719,0.285739034475485,285
26,0.112989253550162,0.121064510239941,0.340754128209388,0.287761885208787,288
25,0.113692534445916,0.120427646845811,0.343283868852781,0.28958241976363,285
24,0.113417683634774,0.119419427674018,0.344261456619893,0.290740160341588,284
23,0.111701752887516,0.118434185242276,0.345515857911473,0.290448888790129,287
22,0.110354350994757,0.117510411720361,0.349568754244904,0.290471842421281,288
21,0.111054528128887,0.117227924520494,0.349938523465132,0.292625099521953,284
20,0.111984427236908,0.115894595971483,0.355299072683153,0.297253465177648,280
19,0.111498926550413,0.115635152688936,0.357111264052185,0.299248192459178,280
18,0.111865936330332,0.117838765534393,0.351735743456937,0.293331518642524,281
17,0.110976964263651,0.116584143810579,0.354705953542074,0.294455827354274,282
